LOC,ITEM,DEPT,DEPT_NAME,CLASS,CLASS_NAME,SUBCLASS,SUB_NAME,ITEM_DESC,AV_COST,SELLING_UNIT_RETAIL,CURRENCY_CODE,UDA_VALUE,ITEM_LOC_STATUS,SIZE,BARCODE
ALT01,495426924447,9822,FOOTWEAR,145,SSR:SCAROSSO,3,SANDALS,DODI-GREEN:SSR.GREEN:42:DODI,551.1115,1280,AED,4954,A,42,4260461322097
ALT01,495426924448,9822,FOOTWEAR,145,SSR:SCAROSSO,3,SANDALS,DODI-GREEN:SSR.GREEN:43:DODI,551.1115,1280,AED,4954,A,43,4260461322103
ALT01,495426924449,9822,FOOTWEAR,145,SSR:SCAROSSO,3,SANDALS,DODI-GREEN:SSR.GREEN:44:DODI,580.5315,1280,AED,4954,A,44,4260461322110
ALT01,495426924450,9822,FOOTWEAR,145,SSR:SCAROSSO,3,SANDALS,DODI-GREEN:SSR.GREEN:45:DODI,580.5315,1280,AED,4954,A,45,4260461322127
ALT01,495426924451,9822,FOOTWEAR,145,SSR:SCAROSSO,3,SANDALS,DODI-GREEN:SSR.GREEN:46:DODI,580.5315,1280,AED,4954,A,46,4260461322134
ALT01,495426924452,9822,FOOTWEAR,145,SSR:SCAROSSO,3,SANDALS,DODI-GREEN:SSR.GREEN:47:DODI,551.1115,1280,AED,4954,A,47,4260461322141
ALT01,495426943343,9822,FOOTWEAR,145,SSR:SCAROSSO,1,MOCASSINS/LOAFERS,LEANDRA-BEGSND:SSR.BEGSND:37.5:LEANDRA,655.2559,1410,AED,4954,A,37.5,4260461348585
ALT01,495426943344,9822,FOOTWEAR,145,SSR:SCAROSSO,1,MOCASSINS/LOAFERS,LEANDRA-BEGSND:SSR.BEGSND:38.5:LEANDRA,655.2559,1410,AED,4954,A,38.5,4260461348608
ALT01,495426943345,9822,FOOTWEAR,145,SSR:SCAROSSO,1,MOCASSINS/LOAFERS,LEANDRA-BEGSND:SSR.BEGSND:39.5:LEANDRA,655.2559,1410,AED,4954,A,39.5,4260461348622
ALT01,495426943346,9822,FOOTWEAR,145,SSR:SCAROSSO,1,MOCASSINS/LOAFERS,LEANDRA-BEGSND:SSR.BEGSND:42:LEANDRA,655.2559,1410,AED,4954,A,42,4260461348653
ALT01,495426943347,9822,FOOTWEAR,145,SSR:SCAROSSO,4,MULES,LUCREZIA-SNDBLU:SSR.SNDBLU:37.5:LUCREZIA,615.5433,1410,AED,4954,A,37.5,4260461348479
ALT01,495426943348,9822,FOOTWEAR,145,SSR:SCAROSSO,4,MULES,LUCREZIA-SNDBLU:SSR.SNDBLU:38.5:LUCREZIA,615.5433,1410,AED,4954,A,38.5,4260461348493
ALT01,495426943349,9822,FOOTWEAR,145,SSR:SCAROSSO,4,MULES,LUCREZIA-SNDBLU:SSR.SNDBLU:39.5:LUCREZIA,615.5433,1410,AED,4954,A,39.5,4260461348516
ALT01,495426943350,9822,FOOTWEAR,145,SSR:SCAROSSO,4,MULES,LUCREZIA-SNDBLU:SSR.SNDBLU:42:LUCREZIA,615.5433,1410,AED,4954,A,42,4260461348547
ALT01,495426943351,9822,FOOTWEAR,145,SSR:SCAROSSO,1,MOCASSINS/LOAFERS,LUDOVICA-SNDBEG:SSR.SNDBEG:42:LUDOVICA,615.5433,1410,AED,4954,A,42,4260461348769
ALT01,495426955111,9822,FOOTWEAR,145,SSR:SCAROSSO,1,MOCASSINS/LOAFERS,LILIA-BLACK:SSR.BLACK:36:LILIA BLACK SUEDE,683.5223,1440,AED,4954,A,36,4260461372979
ALT01,495426955112,9822,FOOTWEAR,145,SSR:SCAROSSO,1,MOCASSINS/LOAFERS,LILIA-BLACK:SSR.BLACK:37:LILIA BLACK SUEDE,683.1321,1440,AED,4954,A,37,4260461372986
ALT01,495426955113,9822,FOOTWEAR,145,SSR:SCAROSSO,1,MOCASSINS/LOAFERS,LILIA-BLACK:SSR.BLACK:37.5:LILIA BLACK SUEDE,680.8931,1440,AED,4954,A,37.5,4260461372993
ALT01,495426955114,9822,FOOTWEAR,145,SSR:SCAROSSO,1,MOCASSINS/LOAFERS,LILIA-BLACK:SSR.BLACK:38:LILIA BLACK SUEDE,683.5564,1440,AED,4954,A,38,4260461373006
ALT01,495426955115,9822,FOOTWEAR,145,SSR:SCAROSSO,1,MOCASSINS/LOAFERS,LILIA-BLACK:SSR.BLACK:38.5:LILIA BLACK SUEDE,683.5223,1440,AED,4954,A,38.5,4260461373013
ALT01,495426955116,9822,FOOTWEAR,145,SSR:SCAROSSO,1,MOCASSINS/LOAFERS,LILIA-BLACK:SSR.BLACK:39:LILIA BLACK SUEDE,683.5223,1440,AED,4954,A,39,4260461373020
ALT01,495426955117,9822,FOOTWEAR,145,SSR:SCAROSSO,1,MOCASSINS/LOAFERS,LILIA-BLACK:SSR.BLACK:39.5:LILIA BLACK SUEDE,683.5223,1440,AED,4954,A,39.5,4260461373037
ALT01,495426955118,9822,FOOTWEAR,145,SSR:SCAROSSO,1,MOCASSINS/LOAFERS,LILIA-BLACK:SSR.BLACK:40:LILIA BLACK SUEDE,683.5223,1440,AED,4954,A,40,4260461373044
ALT01,495426955119,9822,FOOTWEAR,145,SSR:SCAROSSO,1,MOCASSINS/LOAFERS,LILIA-BLACK:SSR.BLACK:41:LILIA BLACK SUEDE,683.5223,1440,AED,4954,A,41,4260461373051
ALT01,495426955120,9822,FOOTWEAR,145,SSR:SCAROSSO,1,MOCASSINS/LOAFERS,LILIA-BRGNDY:SSR.BRGNDY:36:LILIA BURGUNDY SUEDE,683.5223,1440,AED,4954,A,36,4260461372863
ALT01,495426955121,9822,FOOTWEAR,145,SSR:SCAROSSO,1,MOCASSINS/LOAFERS,LILIA-BRGNDY:SSR.BRGNDY:37:LILIA BURGUNDY SUEDE,683.5223,1440,AED,4954,A,37,4260461372870
ALT01,495426955122,9822,FOOTWEAR,145,SSR:SCAROSSO,1,MOCASSINS/LOAFERS,LILIA-BRGNDY:SSR.BRGNDY:37.5:LILIA BURGUNDY SUEDE,683.5223,1440,AED,4954,A,37.5,4260461372887
ALT01,495426955123,9822,FOOTWEAR,145,SSR:SCAROSSO,1,MOCASSINS/LOAFERS,LILIA-BRGNDY:SSR.BRGNDY:38:LILIA BURGUNDY SUEDE,683.5223,1440,AED,4954,A,38,4260461372894
ALT01,495426955124,9822,FOOTWEAR,145,SSR:SCAROSSO,1,MOCASSINS/LOAFERS,LILIA-BRGNDY:SSR.BRGNDY:38.5:LILIA BURGUNDY SUEDE,683.5223,1440,AED,4954,A,38.5,4260461372900
ALT01,495426955125,9822,FOOTWEAR,145,SSR:SCAROSSO,1,MOCASSINS/LOAFERS,LILIA-BRGNDY:SSR.BRGNDY:39:LILIA BURGUNDY SUEDE,683.5223,1440,AED,4954,A,39,4260461372917
ALT01,495426955126,9822,FOOTWEAR,145,SSR:SCAROSSO,1,MOCASSINS/LOAFERS,LILIA-BRGNDY:SSR.BRGNDY:39.5:LILIA BURGUNDY SUEDE,615.8742,1440,AED,4954,A,39.5,4260461372924
ALT01,495426955127,9822,FOOTWEAR,145,SSR:SCAROSSO,1,MOCASSINS/LOAFERS,LILIA-BRGNDY:SSR.BRGNDY:40:LILIA BURGUNDY SUEDE,683.5223,1440,AED,4954,A,40,4260461372931
ALT01,495426955128,9822,FOOTWEAR,145,SSR:SCAROSSO,1,MOCASSINS/LOAFERS,LILIA-BRGNDY:SSR.BRGNDY:41:LILIA BURGUNDY SUEDE,616.1829,1440,AED,4954,A,41,4260461372948
ALT01,033326218313,9822,FOOTWEAR,3899,VSC:VERSACE,6723,SANDALS,1009459-1A05389-5B040:VSC.5B040:36:POOL SLIDES AO PRINT VERSACE WORDING,516.5039,1700,AED,333,C,36,8054712963698
ALT01,033326218314,9822,FOOTWEAR,3899,VSC:VERSACE,6723,SANDALS,1009459-1A05389-5B040:VSC.5B040:37:POOL SLIDES AO PRINT VERSACE WORDING,516.5039,1700,AED,333,C,37,8054712963636
ALT01,033326218315,9822,FOOTWEAR,3899,VSC:VERSACE,6723,SANDALS,1009459-1A05389-5B040:VSC.5B040:38:POOL SLIDES AO PRINT VERSACE WORDING,516.5039,1700,AED,333,C,38,8054712963643
ALT01,033326218316,9822,FOOTWEAR,3899,VSC:VERSACE,6723,SANDALS,1009459-1A05389-5B040:VSC.5B040:39:POOL SLIDES AO PRINT VERSACE WORDING,516.5039,1700,AED,333,C,39,8054712963650
ALT01,033326218317,9822,FOOTWEAR,3899,VSC:VERSACE,6723,SANDALS,1009459-1A05389-5B040:VSC.5B040:40:POOL SLIDES AO PRINT VERSACE WORDING,516.5039,1700,AED,333,C,40,8054712963667
ALT01,033326218318,9822,FOOTWEAR,3899,VSC:VERSACE,6723,SANDALS,1009459-1A05389-5B040:VSC.5B040:41:POOL SLIDES AO PRINT VERSACE WORDING,614.2139,1700,AED,333,C,41,8054712963674
ALT01,033326218337,9822,FOOTWEAR,3899,VSC:VERSACE,6641,PUMPS/ESCARPINS,1001207-1A00619-1L720:VSC.1L720:35:SLING BACK PUMPS 105 CRYS MEDUSA SATIN,1914.4328,5250,AED,333,C,35,8054712867705
ALT01,033326218338,9822,FOOTWEAR,3899,VSC:VERSACE,6641,PUMPS/ESCARPINS,1001207-1A00619-1L720:VSC.1L720:36:SLING BACK PUMPS 105 CRYS MEDUSA SATIN,1914.4328,5250,AED,333,C,36,8054712867712
ALT01,033326218339,9822,FOOTWEAR,3899,VSC:VERSACE,6641,PUMPS/ESCARPINS,1001207-1A00619-1L720:VSC.1L720:37:SLING BACK PUMPS 105 CRYS MEDUSA SATIN,1674.5873,5250,AED,333,C,37,8054712867736
ALT01,033326218340,9822,FOOTWEAR,3899,VSC:VERSACE,6641,PUMPS/ESCARPINS,1001207-1A00619-1L720:VSC.1L720:38:SLING BACK PUMPS 105 CRYS MEDUSA SATIN,1674.5873,5250,AED,333,C,38,8054712867750
ALT01,033326218341,9822,FOOTWEAR,3899,VSC:VERSACE,6641,PUMPS/ESCARPINS,1001207-1A00619-1L720:VSC.1L720:39:SLING BACK PUMPS 105 CRYS MEDUSA SATIN,1674.5873,5250,AED,333,C,39,8054712867774
ALT01,033326218342,9822,FOOTWEAR,3899,VSC:VERSACE,6641,PUMPS/ESCARPINS,1001207-1A00619-1L720:VSC.1L720:40:SLING BACK PUMPS 105 CRYS MEDUSA SATIN,1914.4328,5250,AED,333,C,40,8054712867781
ALT01,033326218343,9822,FOOTWEAR,3899,VSC:VERSACE,6641,PUMPS/ESCARPINS,1001207-1A00619-1L720:VSC.1L720:41:SLING BACK PUMPS 105 CRYS MEDUSA SATIN,1914.4328,5250,AED,333,C,41,8054712867798
ALT01,033326218357,9822,FOOTWEAR,3899,VSC:VERSACE,6641,PUMPS/ESCARPINS,1001790-DVT2P-1V95V:VSC.1V95V:35:PLATFORM MOCASSIN 155 VITELLO,2022.6962,5550,AED,333,C,35,8054712960703
ALT01,033326218358,9822,FOOTWEAR,3899,VSC:VERSACE,6641,PUMPS/ESCARPINS,1001790-DVT2P-1V95V:VSC.1V95V:36:PLATFORM MOCASSIN 155 VITELLO,2022.6962,5550,AED,333,C,36,8054712960741
ALT01,033326218359,9822,FOOTWEAR,3899,VSC:VERSACE,6641,PUMPS/ESCARPINS,1001790-DVT2P-1V95V:VSC.1V95V:37:PLATFORM MOCASSIN 155 VITELLO,2022.6962,5550,AED,333,C,37,8054712960727
ALT01,033326218360,9822,FOOTWEAR,3899,VSC:VERSACE,6641,PUMPS/ESCARPINS,1001790-DVT2P-1V95V:VSC.1V95V:38:PLATFORM MOCASSIN 155 VITELLO,2022.6962,5550,AED,333,C,38,8054712960758
ALT01,033326218361,9822,FOOTWEAR,3899,VSC:VERSACE,6641,PUMPS/ESCARPINS,1001790-DVT2P-1V95V:VSC.1V95V:39:PLATFORM MOCASSIN 155 VITELLO,2018.1309,5550,AED,333,C,39,8054712960680
ALT01,033326218362,9822,FOOTWEAR,3899,VSC:VERSACE,6641,PUMPS/ESCARPINS,1001790-DVT2P-1V95V:VSC.1V95V:40:PLATFORM MOCASSIN 155 VITELLO,2022.6962,5550,AED,333,C,40,8054712960666
ALT01,033326218382,9822,FOOTWEAR,3899,VSC:VERSACE,1,MULES,1003308-1A00133-1X00V:VSC.1X00V:36:PLATFORM MEDUSA MULES 140 NAPPA GOLD,1738.9431,4800,AED,333,A,36,8054712860706
ALT01,033326218383,9822,FOOTWEAR,3899,VSC:VERSACE,1,MULES,1003308-1A00133-1X00V:VSC.1X00V:37:PLATFORM MEDUSA MULES 140 NAPPA GOLD,1738.9431,4800,AED,333,A,37,8054712860713
ALT01,033326218384,9822,FOOTWEAR,3899,VSC:VERSACE,1,MULES,1003308-1A00133-1X00V:VSC.1X00V:38:PLATFORM MEDUSA MULES 140 NAPPA GOLD,1548.4845,4800,AED,333,A,38,8054712860720
ALT01,033326218385,9822,FOOTWEAR,3899,VSC:VERSACE,1,MULES,1003308-1A00133-1X00V:VSC.1X00V:39:PLATFORM MEDUSA MULES 140 NAPPA GOLD,1738.9431,4800,AED,333,A,39,8054712860737
ALT01,033326218386,9822,FOOTWEAR,3899,VSC:VERSACE,1,MULES,1003308-1A00133-1X00V:VSC.1X00V:40:PLATFORM MEDUSA MULES 140 NAPPA GOLD,1738.9431,4800,AED,333,A,40,8054712860744
ALT01,033326218393,9822,FOOTWEAR,3899,VSC:VERSACE,1,MULES,1003334-1A00619-1L72V:VSC.1L72V:35:MULES 70 SATIN CHAIN ROUND TOE,1441.2105,4800,AED,333,C,35,8054712920394
ALT01,033326218394,9822,FOOTWEAR,3899,VSC:VERSACE,1,MULES,1003334-1A00619-1L72V:VSC.1L72V:36:MULES 70 SATIN CHAIN ROUND TOE,1430.7147,4800,AED,333,C,36,8054712920400
ALT01,033326218395,9822,FOOTWEAR,3899,VSC:VERSACE,1,MULES,1003334-1A00619-1L72V:VSC.1L72V:37:MULES 70 SATIN CHAIN ROUND TOE,1738.9431,4800,AED,333,C,37,8054712920417
ALT01,033326218396,9822,FOOTWEAR,3899,VSC:VERSACE,1,MULES,1003334-1A00619-1L72V:VSC.1L72V:38:MULES 70 SATIN CHAIN ROUND TOE,1430.7147,4800,AED,333,C,38,8054712920431
ALT01,033326218397,9822,FOOTWEAR,3899,VSC:VERSACE,1,MULES,1003334-1A00619-1L72V:VSC.1L72V:39:MULES 70 SATIN CHAIN ROUND TOE,1430.7147,4800,AED,333,C,39,8054712920455
ALT01,033326218398,9822,FOOTWEAR,3899,VSC:VERSACE,1,MULES,1003334-1A00619-1L72V:VSC.1L72V:40:MULES 70 SATIN CHAIN ROUND TOE,1430.7147,4800,AED,333,C,40,8054712920479
ALT01,033326218399,9822,FOOTWEAR,3899,VSC:VERSACE,1,MULES,1003334-1A00619-1L72V:VSC.1L72V:41:MULES 70 SATIN CHAIN ROUND TOE,1430.7147,4800,AED,333,C,41,8054712920448
ALT01,033326218400,9822,FOOTWEAR,3899,VSC:VERSACE,4547,ESPADRILLES,1004030-1A06636-5B040:VSC.5B040:35:ESPADRILLES FLAT AO VERSACE WRITING,737.8541,2050,AED,333,C,35,8054712918889
ALT01,033326218406,9822,FOOTWEAR,3899,VSC:VERSACE,4547,ESPADRILLES,1004030-1A06636-5B040:VSC.5B040:41:ESPADRILLES FLAT AO VERSACE WRITING,737.8541,2050,AED,333,C,41,8054712918896
ALT01,033326218407,9822,FOOTWEAR,3899,VSC:VERSACE,4547,ESPADRILLES,1004030-1A06636-5P110:VSC.5P110:35:ESPADRILLES FLAT AO VERSACE WRITING,737.8541,2050,AED,333,C,35,8054712918957
ALT01,033326218413,9822,FOOTWEAR,3899,VSC:VERSACE,4547,ESPADRILLES,1004030-1A06636-5P110:VSC.5P110:41:ESPADRILLES FLAT AO VERSACE WRITING,737.8541,2050,AED,333,C,41,8054712918902
ALT01,033326218422,9822,FOOTWEAR,3899,VSC:VERSACE,6723,SANDALS,1005898-1A00619-1V95V:VSC.1V95V:35:SANDALS CHAIN 105 ROUND TOE FLUTED HEEL SATIN BLUE,1586.6474,5250,AED,333,C,35,8054712920721
ALT01,033326218423,9822,FOOTWEAR,3899,VSC:VERSACE,6723,SANDALS,1005898-1A00619-1V95V:VSC.1V95V:36:SANDALS CHAIN 105 ROUND TOE FLUTED HEEL SATIN BLUE,1586.6478,5250,AED,333,C,36,8054712920745
ALT01,033326218424,9822,FOOTWEAR,3899,VSC:VERSACE,6723,SANDALS,1005898-1A00619-1V95V:VSC.1V95V:37:SANDALS CHAIN 105 ROUND TOE FLUTED HEEL SATIN BLUE,1914.4328,5250,AED,333,C,37,8054712920769
ALT01,033326218425,9822,FOOTWEAR,3899,VSC:VERSACE,6723,SANDALS,1005898-1A00619-1V95V:VSC.1V95V:38:SANDALS CHAIN 105 ROUND TOE FLUTED HEEL SATIN BLUE,1586.6474,5250,AED,333,C,38,8054712920707
ALT01,033326218426,9822,FOOTWEAR,3899,VSC:VERSACE,6723,SANDALS,1005898-1A00619-1V95V:VSC.1V95V:39:SANDALS CHAIN 105 ROUND TOE FLUTED HEEL SATIN BLUE,1586.6474,5250,AED,333,C,39,8054712920684
ALT01,033326218427,9822,FOOTWEAR,3899,VSC:VERSACE,6723,SANDALS,1005898-1A00619-1V95V:VSC.1V95V:40:SANDALS CHAIN 105 ROUND TOE FLUTED HEEL SATIN BLUE,1914.4328,5250,AED,333,C,40,8054712920653
ALT01,033326218428,9822,FOOTWEAR,3899,VSC:VERSACE,6723,SANDALS,1005898-1A00619-1V95V:VSC.1V95V:41:SANDALS CHAIN 105 ROUND TOE FLUTED HEEL SATIN BLUE,1586.6474,5250,AED,333,C,41,8054712920660
ALT01,033326218443,9822,FOOTWEAR,3899,VSC:VERSACE,6641,PUMPS/ESCARPINS,1007256-1A05893-1PK3P:VSC.1PK3P:36:PUMPS 110 POINTED STILLETTO ANKLE STRAPS METAL HEEL VITELLO,2440.9014,6700,AED,333,C,36,8054712861116
ALT01,033326218444,9822,FOOTWEAR,3899,VSC:VERSACE,6641,PUMPS/ESCARPINS,1007256-1A05893-1PK3P:VSC.1PK3P:37:PUMPS 110 POINTED STILLETTO ANKLE STRAPS METAL HEEL VITELLO,2305.3953,6700,AED,333,C,37,8054712861123
ALT01,033326218445,9822,FOOTWEAR,3899,VSC:VERSACE,6641,PUMPS/ESCARPINS,1007256-1A05893-1PK3P:VSC.1PK3P:38:PUMPS 110 POINTED STILLETTO ANKLE STRAPS METAL HEEL VITELLO,2305.3953,6700,AED,333,C,38,8054712861130
ALT01,033326218446,9822,FOOTWEAR,3899,VSC:VERSACE,6641,PUMPS/ESCARPINS,1007256-1A05893-1PK3P:VSC.1PK3P:39:PUMPS 110 POINTED STILLETTO ANKLE STRAPS METAL HEEL VITELLO,2440.9014,6700,AED,333,C,39,8054712861147
ALT01,033326218447,9822,FOOTWEAR,3899,VSC:VERSACE,6641,PUMPS/ESCARPINS,1007256-1A05893-1PK3P:VSC.1PK3P:40:PUMPS 110 POINTED STILLETTO ANKLE STRAPS METAL HEEL VITELLO,2547.3098,6700,AED,333,C,40,8054712861154
ALT01,033326218448,9822,FOOTWEAR,3899,VSC:VERSACE,6641,PUMPS/ESCARPINS,1007256-1A05893-1PK3P:VSC.1PK3P:41:PUMPS 110 POINTED STILLETTO ANKLE STRAPS METAL HEEL VITELLO,2547.3098,6700,AED,333,C,41,8054712917493
ALT01,033326218494,9822,FOOTWEAR,3899,VSC:VERSACE,6641,PUMPS/ESCARPINS,1007718-DRA67-1L72V:VSC.1L72V:35:SINGLE PLATFORM AEVITAS 120 MARY JANE SATIN,1330.9202,4800,AED,333,C,35,8054712962509
ALT01,033326218495,9822,FOOTWEAR,3899,VSC:VERSACE,6641,PUMPS/ESCARPINS,1007718-DRA67-1L72V:VSC.1L72V:36:SINGLE PLATFORM AEVITAS 120 MARY JANE SATIN,1330.9202,4800,AED,333,C,36,8054712962486
ALT01,033326218496,9822,FOOTWEAR,3899,VSC:VERSACE,6641,PUMPS/ESCARPINS,1007718-DRA67-1L72V:VSC.1L72V:37:SINGLE PLATFORM AEVITAS 120 MARY JANE SATIN,1330.9202,4800,AED,333,C,37,8054712962462
ALT01,033326218497,9822,FOOTWEAR,3899,VSC:VERSACE,6641,PUMPS/ESCARPINS,1007718-DRA67-1L72V:VSC.1L72V:38:SINGLE PLATFORM AEVITAS 120 MARY JANE SATIN,1330.9202,4800,AED,333,C,38,8054712962448
ALT01,033326218498,9822,FOOTWEAR,3899,VSC:VERSACE,6641,PUMPS/ESCARPINS,1007718-DRA67-1L72V:VSC.1L72V:39:SINGLE PLATFORM AEVITAS 120 MARY JANE SATIN,1330.9202,4800,AED,333,C,39,8054712962424
ALT01,033326218499,9822,FOOTWEAR,3899,VSC:VERSACE,6641,PUMPS/ESCARPINS,1007718-DRA67-1L72V:VSC.1L72V:40:SINGLE PLATFORM AEVITAS 120 MARY JANE SATIN,1330.9202,4800,AED,333,C,40,8054712962400
ALT01,033326218500,9822,FOOTWEAR,3899,VSC:VERSACE,6641,PUMPS/ESCARPINS,1007718-DRA67-1L72V:VSC.1L72V:41:SINGLE PLATFORM AEVITAS 120 MARY JANE SATIN,1738.9431,4800,AED,333,C,41,8054712962455
ALT01,033326218523,9822,FOOTWEAR,3899,VSC:VERSACE,6723,SANDALS,1007854-1A00619-1B00V:VSC.1B00V:35:PLATFORM SLIDES BIGGIE SATIN,1212.474,3100,AED,333,C,35,8054712919305
ALT01,033326218545,9822,FOOTWEAR,3899,VSC:VERSACE,6723,SANDALS,1007854-1A00619-1V95V:VSC.1V95V:36:PLATFORM SLIDES BIGGIE SATIN,1212.474,3350,AED,333,C,36,8054712919596
ALT01,033326218546,9822,FOOTWEAR,3899,VSC:VERSACE,6723,SANDALS,1007854-1A00619-1V95V:VSC.1V95V:37:PLATFORM SLIDES BIGGIE SATIN,1212.474,3350,AED,333,C,37,8054712919619
ALT01,033326218547,9822,FOOTWEAR,3899,VSC:VERSACE,6723,SANDALS,1007854-1A00619-1V95V:VSC.1V95V:38:PLATFORM SLIDES BIGGIE SATIN,1212.474,3350,AED,333,C,38,8054712919633
ALT01,033326218548,9822,FOOTWEAR,3899,VSC:VERSACE,6723,SANDALS,1007854-1A00619-1V95V:VSC.1V95V:39:PLATFORM SLIDES BIGGIE SATIN,1212.474,3350,AED,333,C,39,8054712919657
ALT01,033326218549,9822,FOOTWEAR,3899,VSC:VERSACE,6723,SANDALS,1007854-1A00619-1V95V:VSC.1V95V:40:PLATFORM SLIDES BIGGIE SATIN,1212.474,3350,AED,333,C,40,8054712919671
ALT01,033326218550,9822,FOOTWEAR,3899,VSC:VERSACE,6723,SANDALS,1007854-1A00619-1V95V:VSC.1V95V:41:PLATFORM SLIDES BIGGIE SATIN,1212.474,3350,AED,333,C,41,8054712919695
ALT01,033326218638,9837,LEATHER GOODS & LUGGAGE,3899,VSC:VERSACE,3972,BAGS,1003016-1A05872-1PL6V:VSC.1PL6V:UNICA:BAG MINI EVENING MEDUSA TOP HANDLE DRENCH STUDS,2445.1347,6750,AED,333,C,UNICA,8054712973987
ALT01,033326218639,9837,LEATHER GOODS & LUGGAGE,3899,VSC:VERSACE,3972,BAGS,1003016-1A05872-D41NP:VSC.D41NP:UNICA:BAG MINI EVENING MEDUSA TOP HANDLE DRENCH STUDS,2445.1347,6750,AED,333,C,UNICA,8054712973994
ALT01,033326218672,9837,LEATHER GOODS & LUGGAGE,3899,VSC:VERSACE,6823,SMALL LEATHER GOODS,1008832-1A05134-1LC3V:VSC.1LC3V:UNICA:WALLET BIFOLD GRECA GODDESS VITELLO,590.8596,2200,AED,333,C,UNICA,8054712973727
ALT01,033326218673,9837,LEATHER GOODS & LUGGAGE,3899,VSC:VERSACE,6823,SMALL LEATHER GOODS,1008832-1A05134-1PK3V:VSC.1PK3V:UNICA:WALLET BIFOLD GRECA GODDESS VITELLO,674.3289,2200,AED,333,C,UNICA,8054712861048
ALT01,033326218675,9847,COSTUME JEWELRY,3899,VSC:VERSACE,6939,TRINCKETS,1008834-1A05134-1W00V:VSC.1W00V:UNICA:KEYRING GRECA GODDESS VITELLO,403.5668,1350,AED,333,A,UNICA,8054712973741
ALT01,033326218702,9822,FOOTWEAR,3899,VSC:VERSACE,6723,SANDALS,1003216-1A06519-1X00V:VSC.1X00V:35:SANDALS 140 GRECA MAZE CAGED STRASS GOLD RAMADAN,2071.294,5800,AED,333,C,35,033336218702
ALT01,033326218702,9822,FOOTWEAR,3899,VSC:VERSACE,6723,SANDALS,1003216-1A06519-1X00V:VSC.1X00V:35:SANDALS 140 GRECA MAZE CAGED STRASS GOLD RAMADAN,2071.294,5800,AED,333,C,35,8056204054860
ALT01,033326218710,9822,FOOTWEAR,3899,VSC:VERSACE,1,MULES,1005893-1A06519-1X000:VSC.1X000:35:MULE SANDALS 10 FLAT GRECA MAZE CAGE LTHR STRASS GOLD RAMADAN,1336.8492,3550,AED,333,C,35,033336218710
ALT01,033326218710,9822,FOOTWEAR,3899,VSC:VERSACE,1,MULES,1005893-1A06519-1X000:VSC.1X000:35:MULE SANDALS 10 FLAT GRECA MAZE CAGE LTHR STRASS GOLD RAMADAN,1336.8492,3550,AED,333,C,35,8056204055027
ALT01,033326218711,9822,FOOTWEAR,3899,VSC:VERSACE,1,MULES,1005893-1A06519-1X000:VSC.1X000:36:MULE SANDALS 10 FLAT GRECA MAZE CAGE LTHR STRASS GOLD RAMADAN,1336.8492,3550,AED,333,C,36,033336218711
ALT01,033326218711,9822,FOOTWEAR,3899,VSC:VERSACE,1,MULES,1005893-1A06519-1X000:VSC.1X000:36:MULE SANDALS 10 FLAT GRECA MAZE CAGE LTHR STRASS GOLD RAMADAN,1336.8492,3550,AED,333,C,36,8056204055041
ALT01,033326218712,9822,FOOTWEAR,3899,VSC:VERSACE,1,MULES,1005893-1A06519-1X000:VSC.1X000:37:MULE SANDALS 10 FLAT GRECA MAZE CAGE LTHR STRASS GOLD RAMADAN,1563.4534,3550,AED,333,C,37,033336218712
ALT01,033326218712,9822,FOOTWEAR,3899,VSC:VERSACE,1,MULES,1005893-1A06519-1X000:VSC.1X000:37:MULE SANDALS 10 FLAT GRECA MAZE CAGE LTHR STRASS GOLD RAMADAN,1563.4534,3550,AED,333,C,37,8056204055065
ALT01,033326218713,9822,FOOTWEAR,3899,VSC:VERSACE,1,MULES,1005893-1A06519-1X000:VSC.1X000:37.5:MULE SANDALS 10 FLAT GRECA MAZE CAGE LTHR STRASS GOLD RAMADAN,1336.8496,3550,AED,333,C,37.5,033336218713
ALT01,033326218713,9822,FOOTWEAR,3899,VSC:VERSACE,1,MULES,1005893-1A06519-1X000:VSC.1X000:37.5:MULE SANDALS 10 FLAT GRECA MAZE CAGE LTHR STRASS GOLD RAMADAN,1336.8496,3550,AED,333,C,37.5,8056204055089
ALT01,033326218714,9822,FOOTWEAR,3899,VSC:VERSACE,1,MULES,1005893-1A06519-1X000:VSC.1X000:38:MULE SANDALS 10 FLAT GRECA MAZE CAGE LTHR STRASS GOLD RAMADAN,1336.8492,3550,AED,333,C,38,033336218714
ALT01,033326218714,9822,FOOTWEAR,3899,VSC:VERSACE,1,MULES,1005893-1A06519-1X000:VSC.1X000:38:MULE SANDALS 10 FLAT GRECA MAZE CAGE LTHR STRASS GOLD RAMADAN,1336.8492,3550,AED,333,C,38,8056204055102
ALT01,033326218715,9822,FOOTWEAR,3899,VSC:VERSACE,1,MULES,1005893-1A06519-1X000:VSC.1X000:38.5:MULE SANDALS 10 FLAT GRECA MAZE CAGE LTHR STRASS GOLD RAMADAN,1336.8496,3550,AED,333,C,38.5,033336218715
