LOC,ITEM,DEPT,DEPT_NAME,CLASS,CLASS_NAME,SUBCLASS,SUB_NAME,ITEM_DESC,AV_COST,SELLING_UNIT_RETAIL,CURRENCY_CODE,UDA_VALUE,ITEM_LOC_STATUS,SIZE,BARCODE
001,020417486401,9828,TOILETRIES,1988,OCC:L'OCCITANE,4634,HAND & FOOT CARE,29MA030A26:ALMOND HAND CREAM 30ML,19.6,49,QAR,204,A,,3253581785911
001,020417486403,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,49HD035A26:ALMOND SHOWER OIL 35ML,6.7999,17,QAR,204,A,,3253581785720
001,020417486404,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,29HD250A26:ALMOND SHOWER OIL 250ML,52,130,QAR,204,A,,3253581785706
001,020417486405,9834,PLV,1988,OCC:L'OCCITANE,6977,WRAPPING MATERIALS,84CAEEMA25:CARD ENEVELOPE EID MUBARAK AR 1X50,0,0,QAR,204,A,,020427486405
001,020417486407,9834,PLV,1988,OCC:L'OCCITANE,6977,WRAPPING MATERIALS,84CAERKA25:CARD ENEVELOPE RAMADAN KAREEM AR 1X50,0,0,QAR,204,A,,020427486407
001,020417486408,9834,PLV,1988,OCC:L'OCCITANE,6977,WRAPPING MATERIALS,84CAEEME25:CARD ENEVELOPE EID MUBARAK EN 1X50,0,0,QAR,204,A,,020427486408
001,020417486409,9834,PLV,1988,OCC:L'OCCITANE,6977,WRAPPING MATERIALS,84CAERKE25:CARD ENEVELOPE RAMADAN KAREEM EN 1X50,0,.01,QAR,204,A,,020427486409
001,020417486410,9834,PLV,1988,OCC:L'OCCITANE,6640,PROMOTIONAL MATERIALS,84GESQB25:GENERIC SQUARE BLOTTERS 1X300,0,.01,QAR,204,A,,020427486410
001,020417486411,9834,PLV,1988,OCC:L'OCCITANE,6977,WRAPPING MATERIALS,84GESTR25:GENERIC STICKER ROLL,0,.01,QAR,204,A,,020427486411
001,020417486412,9834,PLV,1988,OCC:L'OCCITANE,6977,WRAPPING MATERIALS,84SOGRIBF25:SOG BOX FITTED RIBBON 1X50,0,0,QAR,204,A,,020427486412
001,020417486413,9834,PLV,1988,OCC:L'OCCITANE,6977,WRAPPING MATERIALS,84RAKRIBF26:RAMADAN 2026 FITTED RIBBON 1X50,0,.01,QAR,204,A,,020427486413
001,020417486414,9834,PLV,1988,OCC:L'OCCITANE,6977,WRAPPING MATERIALS,84RACRRIBF26:RAMADAN 2026 FITTED CRACKER RIBBON 1X50,0,0,QAR,204,A,,020427486414
001,020417499846,9812,GWP,1988,OCC:L'OCCITANE,4624,GWP,80PAPSTB26:SHEA PAPER STRAW BAG 2026,0,.01,QAR,204,A,,020427499846
001,020417544461,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,29CC200A26:ALMOND BODY CREAM 200ML,112,280,QAR,204,A,,3253581785812
001,020417544463,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,29HD500A26:ALMOND SHOWER OIL 500ML,92,230,QAR,204,A,,3253581785744
001,020417544464,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,29HD075A26:ALMOND SHOWER OIL 75ML,19.6,49,QAR,204,A,,3253581785713
001,020417544465,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,15GD250VM26:SHOWER GEL VERB MIMOSA 250ML,39.6,99,QAR,204,A,,3253581786895
001,020417544466,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,15LC250VM26:BODY LOTION VERB MIMOSA 250ML,62,155,QAR,204,A,,3253581786918
001,020417544467,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,11GD250HR25:ORTIE BLANCHE SHOWER GEL 250ML,39.6,99,QAR,204,A,,3253581782583
001,020417544468,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,11LC250HR25:ORTIE BLANC BODY LOTION 250ML,62,155,QAR,204,A,,3253581782606
001,020417544469,9843,AMBIENT SCENTS,1988,OCC:L'OCCITANE,4520,DIFFUSERS,11REF300HOV26:HOMEDIFF300MLREFILLVERVEINESAN,126,315,QAR,204,A,,3253581787601
001,020417544470,9843,AMBIENT SCENTS,1988,OCC:L'OCCITANE,4520,DIFFUSERS,11REF300HOL26:HOMEDIFF300MLREFILLLAVANDEMUSC,126,315,QAR,204,A,,3253581787595
001,020417544471,9843,AMBIENT SCENTS,1988,OCC:L'OCCITANE,4520,DIFFUSERS,11REF300HOF26:HOMEDIFF300MLREFILLNEROLIYUZU,126,315,QAR,204,A,,3253581787588
001,020417544472,9843,AMBIENT SCENTS,1988,OCC:L'OCCITANE,4520,DIFFUSERS,11REF300HOA26:HOMEDIFF300MLREFILLTUBEREUSEGA,126,315,QAR,204,A,,3253581787557
001,020417544473,9843,AMBIENT SCENTS,1988,OCC:L'OCCITANE,4520,DIFFUSERS,11REF300HOB26:HOMEDIFF300MLREFILLFIGUIEROOLO,126,315,QAR,204,A,,3253581787564
001,020417544474,9843,AMBIENT SCENTS,1988,OCC:L'OCCITANE,4520,DIFFUSERS,11REF300HOC26:HOMEDIFF300MLREFILLAMBRECADE,126,315,QAR,204,A,,3253581787571
001,020417544475,9813,FRAGRANCES,1988,OCC:L'OCCITANE,4536,EAU DE PARFUM,11EP050HR25:ORTIE BLANCHE EDP 50 ML,134,335,QAR,204,A,,3253581782576
001,020417544476,9813,FRAGRANCES,1988,OCC:L'OCCITANE,4538,EAU DE TOILETTE,15ET050VM26:EDT VERB MIMOSA 50ML,126,315,QAR,204,A,,3253581786888
001,020417544477,9828,TOILETRIES,1988,OCC:L'OCCITANE,4634,HAND & FOOT CARE,15MA030VM26:HAND CREAM VERB MIMOSA 30ML,19.6,49,QAR,204,A,,3253581786901
001,020417544478,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,29MA150A24:ALM CR MAIN A CROQUER 150 ML,60,150,QAR,204,A,,3253581785652
001,020417544479,9828,TOILETRIES,1988,OCC:L'OCCITANE,4634,HAND & FOOT CARE,11MA030HR25:ORTIE BLANCHE HAND CREAM 30ML,19.6,49,QAR,204,A,,3253581784488
001,020417544480,9801,SKINCARE,1988,OCC:L'OCCITANE,5647,LIP BALMS/FILLERS/MOISTURISER,01SLI0045K24:SHEA ULTRA RICH LIPSTICK 4 5GR,19.6,49,QAR,204,A,,3253581771600
001,020417551528,9815,BEAUTY SET,1988,OCC:L'OCCITANE,3997,BEAUTY SET,01SOGSBK26:SOG SHEA BUTTER 2026,18,45,QAR,204,A,,020427551528
001,020417551529,9815,BEAUTY SET,1988,OCC:L'OCCITANE,3997,BEAUTY SET,24SOGCB26:SOG CHERRY BLOSSOM 2026,20,50,QAR,204,A,,020427551529
001,020417551530,9815,BEAUTY SET,1988,OCC:L'OCCITANE,3997,BEAUTY SET,10SOGIC26:ICONIC SOG 2026,34,85,QAR,204,A,,020427551530
001,020417551531,9815,BEAUTY SET,1988,OCC:L'OCCITANE,3997,BEAUTY SET,10SOGHHA26:SOG HAPPY HANDS OS 2026,20,50,QAR,204,A,,020427551531
001,020417565776,9812,GWP,1988,OCC:L'OCCITANE,4624,GWP,10GWPJ126:JAN 2026 GWP V1,0,.01,QAR,204,A,,020427565776
001,020417565777,9812,GWP,1988,OCC:L'OCCITANE,4624,GWP,10GWPJ226:JAN 2026 GWP V2,0,.01,QAR,204,A,,020427565777
001,020417565778,9812,GWP,1988,OCC:L'OCCITANE,4624,GWP,10GWPJ326:JAN 2026 GWP V3,0,.01,QAR,204,A,,020427565778
001,020417572348,9812,GWP,1988,OCC:L'OCCITANE,4624,GWP,10RAMGWP126:RAMADAN 2026 GWP V1,0,0,QAR,204,A,,020427572348
001,020417572349,9812,GWP,1988,OCC:L'OCCITANE,4624,GWP,10RAMGWP226:RAMADAN 2026 GWP V2,0,.01,QAR,204,A,,020427572349
001,020417574419,9834,PLV,1988,OCC:L'OCCITANE,6722,SAMPLES,52CC006A26:ALMOND BODY CREAM 6ML,0,0,QAR,204,A,,3253581785843
001,020417574421,9834,PLV,1988,OCC:L'OCCITANE,6722,SAMPLES,52HD006A26:ALMOND SHOWER OIL 6ML,0,0,QAR,204,A,,3253581785737
001,020417574422,9834,PLV,1988,OCC:L'OCCITANE,6722,SAMPLES,52HC004A26:ALMOND BODY OIL 4ML,0,0,QAR,204,A,,3253581786567
001,020417574425,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,29HDR500A26:ALM SHOWER OIL REFILL 500ML,76,190,QAR,204,A,,3253581785751
001,020417574426,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,29HCR100A26:ALMOND BODY OIL REFILL 100ML,76,190,QAR,204,A,,3253581785683
001,020417574427,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,29GE250A26:ALMOND EXF SHOWER GEL 250ML,52,130,QAR,204,A,,3253581785966
001,020417574428,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,49HC015A26:ALMOND BODY OIL 15ML,12,30,QAR,204,A,,3253581785676
001,020417574429,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,29CCR200A26:ALMOND BODY CREAM REFILL 200ML,96,240,QAR,204,A,,3253581785850
001,020417574430,9828,TOILETRIES,1988,OCC:L'OCCITANE,4634,HAND & FOOT CARE,29MA075A26:ALMOND HAND CREAM 75ML,39.6,99,QAR,204,A,,3253581785942
001,020417574432,9828,TOILETRIES,1988,OCC:L'OCCITANE,4634,HAND & FOOT CARE,29MA150A26:ALMOND HAND CREAM 150ML,60,150,QAR,204,A,,3253581785935
001,020417607603,9834,PLV,1988,OCC:L'OCCITANE,6977,WRAPPING MATERIALS,80SBRLCT26:SHEA BUTTER COLLECTION TRAY 2026,1.8243,1,QAR,204,A,,020427607603
001,020417607605,9834,PLV,1988,OCC:L'OCCITANE,6977,WRAPPING MATERIALS,80SATTR26:SHEA NOURINSHING AND ALMOND TRIO TRAY 2026,1.8243,1,QAR,204,A,,020427607605
001,020417607606,9834,PLV,1988,OCC:L'OCCITANE,6977,WRAPPING MATERIALS,80AOSNTR26:ART OF SCENT TRIO TRAY 2026,1.8243,1,QAR,204,A,,020427607606
001,020417607607,9834,PLV,1988,OCC:L'OCCITANE,6977,WRAPPING MATERIALS,80DIVTR26:DIVINE TRAY 2026,1.8243,1,QAR,204,A,,020427607607
001,020417607609,9834,PLV,1988,OCC:L'OCCITANE,6977,WRAPPING MATERIALS,80ALRLEXT26:ALMOND EXFOLIATING TRAY 2026,1.8228,1,QAR,204,A,,020427607609
001,020417607612,9834,PLV,1988,OCC:L'OCCITANE,6977,WRAPPING MATERIALS,80NLRLBX26:NEW LARGE GENERIC BOX 2026,9.8875,5.42,QAR,204,A,,020427607612
001,020417687509,9834,PLV,1988,OCC:L'OCCITANE,6640,PROMOTIONAL MATERIALS,49ICBPOU26:BROWN ICONIC POUCH,0,0,QAR,204,A,,3253581874677
001,020417687511,9834,PLV,1988,OCC:L'OCCITANE,6640,PROMOTIONAL MATERIALS,49ICWPOU26:WHITE ICONIC POUCH,0,3.26,QAR,204,A,,3253581874684
001,020417687512,9834,PLV,1988,OCC:L'OCCITANE,6640,PROMOTIONAL MATERIALS,49ICYPOU26:YELLOW ICONIC POUCH,0,.01,QAR,204,A,,3253581874691
001,020417687513,9834,PLV,1988,OCC:L'OCCITANE,4524,DISPLAY MATERIALS,52K20DIOSMI22:SET 20 DIOSMI BUNCHES 22,0,.01,QAR,204,A,,3253581864753
001,020417687515,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,29SA050A26:ALMOND SOAP 50GR,12,30,QAR,204,A,,3253581785775
001,020417687517,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,29HC100A26:ALMOND BODY OIL 100ML,92,230,QAR,204,A,,3253581785669
001,020417687518,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,29HC040A26:ALMOND BODY OIL 40ML,39.6002,99,QAR,204,A,,3253581787434
001,020417687519,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,29HF100A26:AMD SHIMMERING BODY OIL 100ML,92,230,QAR,204,A,,3253581786925
001,020417687520,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,29EC200A26:ALMOND BODY SCRUB 200ML,88,220,QAR,204,A,,3253581786765
001,020417687521,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,29CC075A26:ALMOND BODY CREAM 75ML,43.9998,110,QAR,204,A,,3253581785829
001,020417687522,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,29BC200A26:ALMOND BODY BALM 200ML,108,270,QAR,204,A,,3253581785799
001,020417687523,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,29LC240A26:ALMOND BODY LOTION 240ML,76,190,QAR,204,A,,3253581785690
001,020417687524,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,49CC020A26:ALMOND BODY CREAM 20ML,12,30,QAR,204,A,,3253581785836
001,020417687525,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,01CC075K26:SHEA RICH BODY CREAM 75ML,39.6,99,QAR,204,A,,3253581783856
001,020417687526,9828,TOILETRIES,1988,OCC:L'OCCITANE,4634,HAND & FOOT CARE,49MA010A26:ALMOND HAND CREAM 10ML,6,15,QAR,204,A,,3253581785928
001,020417687528,9834,PLV,1988,OCC:L'OCCITANE,4524,DISPLAY MATERIALS,52GENSTI26:2026 GENERIC STICKERS ROLL,0,0,QAR,204,A,,3253581874509
001,020417687529,9834,PLV,1988,OCC:L'OCCITANE,6640,PROMOTIONAL MATERIALS,49PRPOUSP26:2026 PREMIUM POUCH,0,.01,QAR,204,A,,3253581874707
001,020417687530,9834,PLV,1988,OCC:L'OCCITANE,6977,WRAPPING MATERIALS,52SGEBOX26:SMALL GENERIC BOX 2026,0,.01,QAR,204,A,,3253581874820
001,020417687531,9834,PLV,1988,OCC:L'OCCITANE,6977,WRAPPING MATERIALS,52MGEBOX26:MEDIUM GENERIC BOX 2026,0,.01,QAR,204,A,,3253581874530
001,020417687532,9834,PLV,1988,OCC:L'OCCITANE,6977,WRAPPING MATERIALS,52XSGEBOX26:XS GENERIC BOX 2026,0,0,QAR,204,A,,3253581874899
001,020417687533,9834,PLV,1988,OCC:L'OCCITANE,6977,WRAPPING MATERIALS,52K20LAV24:SET 20 LAVANDER,0,0,QAR,204,A,,3253581872963
001,020417687534,9834,PLV,1988,OCC:L'OCCITANE,6977,WRAPPING MATERIALS,52HCTSS26:2026 SS EMPTY HC TRIO,0,.01,QAR,204,A,,3253581874714
001,020417687535,9834,PLV,1988,OCC:L'OCCITANE,4524,DISPLAY MATERIALS,52K20EUCA23:SET 20 EUCALYPTUS BUNCHES 23,0,0,QAR,204,A,,3253581866665
001,020417687536,9834,PLV,1988,OCC:L'OCCITANE,4524,DISPLAY MATERIALS,52K20LAVA23:SET 20 LAVENDER BUNCHES 23,0,.01,QAR,204,A,,3253581866672
001,020417687537,9834,PLV,1988,OCC:L'OCCITANE,4524,DISPLAY MATERIALS,52K20BLE22:SET 20 DRIED WHEAT BUNCHES 22,0,0,QAR,204,A,,3253581864760
001,020417718524,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,29EC075A26:ALMOND BODY SCRUB 75ML,39.6002,99,QAR,204,A,,3253581786802
001,020417718525,9834,PLV,1988,OCC:L'OCCITANE,6977,WRAPPING MATERIALS,52MGENSA26:MEDIUM PREMIUM SACHET GPS,0,.01,QAR,204,A,,3253581874547
001,020417718526,9834,PLV,1988,OCC:L'OCCITANE,6977,WRAPPING MATERIALS,52SGENSA26:SMALL PREMIUM SACHET GPS,0,.01,QAR,204,A,,3253581874561
001,020417721046,9801,SKINCARE,1988,OCC:L'OCCITANE,4562,FACE MASK & PEELS & TREATMENTS,27MR010I26:RESET MASK 10GR,36,90,QAR,204,A,,3253581787618
001,020417721048,9801,SKINCARE,1988,OCC:L'OCCITANE,4344,CLEANSERS,27MP150I26:CLEANSING FOAM PRECIOUS 150ML,64,160,QAR,204,A,,3253581786543
001,020417721049,9850,HAIR CARE,1988,OCC:L'OCCITANE,4627,HAIR & SCALP TREATMENTS,11SP125G26:IR PROTECTIVE MIST 125ML,54,135,QAR,204,A,,3253581787458
001,020417721050,9850,HAIR CARE,1988,OCC:L'OCCITANE,6753,SHAMPOO,11RS500G25:IR SHAMPOO REFILL 500ML,62.0001,155,QAR,204,A,,3253581785539
001,020417721052,9834,PLV,1988,OCC:L'OCCITANE,4524,DISPLAY MATERIALS,11BAT12HO25:12 RATTAN REEDS DIFFU 500ML,21.9998,55,QAR,204,A,,3253581788066
001,020417721054,9843,AMBIENT SCENTS,1988,OCC:L'OCCITANE,4520,DIFFUSERS,11DI250HEG25:HOMEDIFF BARONNIES 235ML,167.9999,420,QAR,204,A,,3253581787977
001,020417721055,9843,AMBIENT SCENTS,1988,OCC:L'OCCITANE,4520,DIFFUSERS,11DI250HEW25:HOMEDIFF FORCALQUIER 235ML,167.9999,420,QAR,204,A,,3253581787960
001,020417721056,9843,AMBIENT SCENTS,1988,OCC:L'OCCITANE,4520,DIFFUSERS,11DI500HEG25:HOMEDIFF BARONNIES 475ML,219.9999,550,QAR,204,A,,3253581787946
001,020417721057,9843,AMBIENT SCENTS,1988,OCC:L'OCCITANE,4520,DIFFUSERS,11DI500HEM25:HOMEDIFF MANE 475ML,219.9999,550,QAR,204,A,,3253581787922
001,020417721058,9843,AMBIENT SCENTS,1988,OCC:L'OCCITANE,4520,DIFFUSERS,11DI500HEW25:HOMEDIFF FORCALQUIER 475ML,219.9999,550,QAR,204,A,,3253581787939
001,020417721059,9843,AMBIENT SCENTS,1988,OCC:L'OCCITANE,4520,DIFFUSERS,11REF500HEG25:DIFF REFILL BARONNIES 500ML,191.9998,480,QAR,204,A,,3253581787861
001,020417721060,9843,AMBIENT SCENTS,1988,OCC:L'OCCITANE,4520,DIFFUSERS,11REF500HEW25:DIFF REFILL FORCALQUIER 500ML,191.9998,480,QAR,204,A,,3253581787854
001,020417725212,9843,AMBIENT SCENTS,1988,OCC:L'OCCITANE,4520,DIFFUSERS,11DI1250HEG25:HOMEDIFF BARONNIES 1150ML,559.9999,1400,QAR,204,A,,3253581787915
001,020417725214,9843,AMBIENT SCENTS,1988,OCC:L'OCCITANE,4520,DIFFUSERS,11DI1250HEM25:HOMEDIFF MANE 1150ML,559.9999,1400,QAR,204,A,,3253581787892
001,020417725215,9843,AMBIENT SCENTS,1988,OCC:L'OCCITANE,4520,DIFFUSERS,11DI1250HEW25:HOMEDIFF FORCALQUIER 1150ML,559.9999,1400,QAR,204,A,,3253581787908
001,020417725217,9834,PLV,1988,OCC:L'OCCITANE,4524,DISPLAY MATERIALS,11BAT17HO25:17 RATTAN REEDS DIFFU 1250ML,36.0001,90,QAR,204,A,,3253581788073
001,020412529459,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,17GD240T15:ARO REVIT CLEANSING GEL 240ML,38,95,QAR,204,C,,3253581350331
001,020412529461,9850,HAIR CARE,1988,OCC:L'OCCITANE,4627,HAIR & SCALP TREATMENTS,17IC200D15:ARO FORCE 1 MIN CARE 200ML,46,89,QAR,204,A,,3253581335000
001,020412529465,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,24SA075CB4:CHE BLOSSOM SOAP 75G RSPO SG,9.9999,35,QAR,204,A,,3253581305584
001,020412529467,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,29HD075A15:ALMOND SHOWER OIL 75ML,17.2,43,QAR,204,A,,3253581346624
001,020412529469,9834,PLV,1988,OCC:L'OCCITANE,6722,SAMPLES,52MV005D15:ARO SAMP PURIF MASK FAC 5MLX50,0,.01,QAR,204,C,,3253581358887
001,020412529470,9834,PLV,1988,OCC:L'OCCITANE,4524,DISPLAY MATERIALS,52PANIER2:SHOPPING BASKET 2014,0,.01,QAR,204,C,,3253581332306
001,020412530476,9834,PLV,1988,OCC:L'OCCITANE,6622,PRINTED MATERIALS,CRMCARDS15:CUSTOMERS CARDS 2015,.4264,.86,QAR,204,A,,020422530476
001,020412542958,9813,FRAGRANCES,1988,OCC:L'OCCITANE,4536,EAU DE PARFUM,12EP075OR:OUD ROSE EDP 75ML,159.6001,279,QAR,204,A,,3253581345696
001,020412542960,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,12LC250OR:OUD ROSE BODY MILK 250ML,55.6,139,QAR,204,A,,3253581345702
001,020412542961,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,12GD250OR:OUD ROSE SHOWER GEL 250ML,38,95,QAR,204,A,,3253581345719
001,020412593577,9813,FRAGRANCES,1988,OCC:L'OCCITANE,4538,EAU DE TOILETTE,15ET100VA5:CITRUS VERBENA EDT 100ML,109.9985,290,QAR,204,A,,3253581348123
001,020412593580,9828,TOILETRIES,1988,OCC:L'OCCITANE,4634,HAND & FOOT CARE,15MA030VA5:CITRUS VERBENA HAND CREAM 30ML,19.6,49,QAR,204,A,,3253581348130
001,020412593585,9850,HAIR CARE,1988,OCC:L'OCCITANE,6753,SHAMPOO,17SH075G15:AROMACHO REPAIR SHAMPOO 75ML,15.6,29,QAR,204,A,,3253581337134
001,020412593597,9843,AMBIENT SCENTS,1988,OCC:L'OCCITANE,6733,SCENTED LIQUID,26SD100FC15:CONFIS PROV REFILL 100ML,38,95,QAR,204,C,,3253581370766
001,020412593598,9843,AMBIENT SCENTS,1988,OCC:L'OCCITANE,6733,SCENTED LIQUID,26SD100L15:LAVENDER PERFUME REFILL 100ML,38,95,QAR,204,A,,3253581370797
001,020412593599,9843,AMBIENT SCENTS,1988,OCC:L'OCCITANE,6733,SCENTED LIQUID,26SD100VB15:VERBENA PERFUME REFILL 100ML,38,95,QAR,204,C,,3253581363522
001,020412593599,9843,AMBIENT SCENTS,1988,OCC:L'OCCITANE,6733,SCENTED LIQUID,26SD100VB15:VERBENA PERFUME REFILL 100ML,38,95,QAR,204,C,,8274581363522
001,020412607521,9844,SPA,1988,OCC:L'OCCITANE,3955,AROMATHERAPY,15HE005L14:PDO LAVENDER ESSENTIAL OIL 5ML,31.993,80,QAR,204,A,,3253581310472
001,020412607525,9843,AMBIENT SCENTS,1988,OCC:L'OCCITANE,6733,SCENTED LIQUID,26PM100FC15:CONFISERIE P HOME PERF 100ML,59.6,149,QAR,204,C,,3253581370780
001,020412607526,9843,AMBIENT SCENTS,1988,OCC:L'OCCITANE,6733,SCENTED LIQUID,26PM100R15:ROSE HOME PERFUME 100ML,59.6,149,QAR,204,C,,3253581345771
001,020412607527,9843,AMBIENT SCENTS,1988,OCC:L'OCCITANE,6733,SCENTED LIQUID,26PM100RH15:WINTER FOREST HOME PERF 100ML,59.6,149,QAR,204,C,,3253581370773
001,020412607528,9843,AMBIENT SCENTS,1988,OCC:L'OCCITANE,6733,SCENTED LIQUID,26PM100VB15:VERBENA HOME PERFUME 100ML,59.6,149,QAR,204,C,,3253581363539
001,020412607529,9843,AMBIENT SCENTS,1988,OCC:L'OCCITANE,6733,SCENTED LIQUID,26SD100FB15:WHITE BLOSSOM REFILL 100ML,38.0001,95,QAR,204,C,,3253581348284
001,020412607531,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,29HD500A15:ALM SHOWER OIL 500ML,67.5999,199,QAR,204,A,,3253581359266
001,020412607536,9834,PLV,1988,OCC:L'OCCITANE,4524,DISPLAY MATERIALS,52GANTSS2:SPA MITTS,0,.01,QAR,204,A,,3253581273609
001,020412607537,9834,PLV,1988,OCC:L'OCCITANE,4524,DISPLAY MATERIALS,52KTHYGTER14:TERRACOTTA HYGIENE KIT,0,.01,QAR,204,C,,3253581371039
001,020412624671,9850,HAIR CARE,1988,OCC:L'OCCITANE,3903,AFTER SHAMPOO,17AS500F14:ARO REVIT FRESH CONDI 500ML,67.6001,135,QAR,204,C,,3253581304761
001,020412624674,9843,AMBIENT SCENTS,1988,OCC:L'OCCITANE,4153,CANDLES,26BG100FB15:WHITE BLOSSOM CANDLE 100G,43.6,109,QAR,204,C,,3253581348253
001,020412624675,9843,AMBIENT SCENTS,1988,OCC:L'OCCITANE,4153,CANDLES,26BG100RH15:WINTER FOREST CANDLE 100G,43.6,109,QAR,204,C,,3253581348277
001,020412624676,9843,AMBIENT SCENTS,1988,OCC:L'OCCITANE,6733,SCENTED LIQUID,26SD100RH15:WINTER FOREST REFILL 100ML,38,95,QAR,204,C,,3253581370759
001,020412624676,9843,AMBIENT SCENTS,1988,OCC:L'OCCITANE,6733,SCENTED LIQUID,26SD100RH15:WINTER FOREST REFILL 100ML,38,95,QAR,204,C,,020422624676
001,020412624677,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,29RH500A15:ALM ECO REF SHOWER OIL 500ML,59.6,175,QAR,204,A,,3253581359273
001,020412624679,9828,TOILETRIES,1988,OCC:L'OCCITANE,4634,HAND & FOOT CARE,49MA010K15A:SHEA COLL HAND CREAM 10ML,6.0001,15,QAR,204,A,,3253581375532
001,020412624690,9834,PLV,1988,OCC:L'OCCITANE,4524,DISPLAY MATERIALS,52DBPHOME:SET OF 30 DBLE PR HOLDER HOME,0,.01,QAR,204,A,,3253581300329
001,020412633457,9834,PLV,1988,OCC:L'OCCITANE,6977,WRAPPING MATERIALS,OUDROSEBOX15:SET BOX,0,0,QAR,204,A,,020422633457
001,020412660248,9801,SKINCARE,1988,OCC:L'OCCITANE,6744,SERUM,01HV030K16:SHEA FACE OIL 30ML,78,180,QAR,204,A,,3253581382677
001,020412660255,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,15GD070VB5:VERBENA SHOWER GEL 70ML,11.6,29,QAR,204,A,,3253581369760
001,020412660256,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,15GD250VA5:CITRUS VERB SHOWER GEL 250ML,38,99,QAR,204,A,,3253581373408
001,020412660259,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,15LC070VB5:LAIT CORPS VERVEINE 70ML,19.6,55,QAR,204,A,,3253581369777
001,020412660277,9843,AMBIENT SCENTS,1988,OCC:L'OCCITANE,4153,CANDLES,26BG100FC15:CONFISERIE CANDLE 100G,43.6,109,QAR,204,C,,3253581348260
001,020412660278,9843,AMBIENT SCENTS,1988,OCC:L'OCCITANE,4153,CANDLES,26BG100R15:ROSE SCENTED CANDLE 100G,55.5999,139,QAR,204,C,,3253581345764
001,020412660279,9843,AMBIENT SCENTS,1988,OCC:L'OCCITANE,6732,SCENTED ACCENTS,26FAG15BA15:15 STICKS FOR DIFFUSER,7.6,20,QAR,204,C,,3253581371930
001,020412660282,9843,AMBIENT SCENTS,1988,OCC:L'OCCITANE,6733,SCENTED LIQUID,26PM100BV15:WELCOME HOME PERFUME 100ML,59.6,149,QAR,204,C,,3253581371916
001,020412660286,9801,SKINCARE,1988,OCC:L'OCCITANE,6744,SERUM,27SP030I14:IM PRECIOUS SERUM 30 ML,134,335,QAR,204,C,,3253581311073
001,020412660293,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,49GD035CB5:CHE BLOSSOM B&SHOWER GEL 35ML,6.003,15,QAR,204,A,,3253581378533
001,020412660294,9828,TOILETRIES,1988,OCC:L'OCCITANE,3991,BATH & BODY,49HD035A15:ALM SHOWER OIL 35ML,6.0014,17,QAR,204,A,,3253581359280
